memory_id,retrieval_count,positive_feedback_count,neutral_feedback_count,negative_feedback_count,average_utility,quality_score,quarantined,quarantine_reason,downgraded
M079982,1,1,0,0,1.0,0.6,False,,False
M077652,1,0,1,0,0.0,0.5,False,,False
M070504,1,1,0,0,1.0,0.6,False,,False
M064802,1,0,1,0,0.0,0.5,False,,False
M094863,1,1,0,0,1.0,0.6,False,,False
M003713,1,1,0,0,1.0,0.6,False,,False
M084617,1,0,1,0,0.0,0.5,False,,False
M076535,1,1,0,0,1.0,0.6,False,,False
M017730,1,1,0,0,1.0,0.6,False,,False
M020221,1,0,1,0,0.0,0.5,False,,False
M095685,1,1,0,0,1.0,0.6,False,,False
M090490,1,1,0,0,1.0,0.6,False,,False
M083605,1,0,0,1,-1.0,0.4,False,,False
M077722,1,1,0,0,1.0,0.6,False,,False
M056092,1,0,0,1,-1.0,0.4,False,,False
M065713,1,0,0,1,-1.0,0.4,False,,False
M071436,1,0,1,0,0.0,0.5,False,,False
M092978,1,1,0,0,1.0,0.6,False,,False
M078071,1,0,1,0,0.0,0.5,False,,False
M065293,1,1,0,0,1.0,0.6,False,,False
M077152,1,0,0,1,-1.0,0.4,False,,False
M054859,1,1,0,0,1.0,0.6,False,,False
M097272,1,0,1,0,0.0,0.5,False,,False
M007867,1,1,0,0,1.0,0.6,False,,False
M061238,1,0,1,0,0.0,0.5,False,,False
M008298,1,0,1,0,0.0,0.5,False,,False
M016957,1,1,0,0,1.0,0.6,False,,False
M082852,1,0,1,0,0.0,0.5,False,,False
M028870,1,1,0,0,1.0,0.6,False,,False
M028756,1,1,0,0,1.0,0.6,False,,False
M031379,1,0,0,1,-1.0,0.4,False,,False
M025547,1,1,0,0,1.0,0.6,False,,False
M024330,1,0,0,1,-1.0,0.4,False,,False
M019460,1,0,1,0,0.0,0.5,False,,False
M010401,1,1,0,0,1.0,0.6,False,,False
M020153,1,1,0,0,1.0,0.6,False,,False
M078776,1,1,0,0,1.0,0.6,False,,False
M086163,1,1,0,0,1.0,0.6,False,,False
M048107,1,1,0,0,1.0,0.6,False,,False
M038033,1,1,0,0,1.0,0.6,False,,False
M062858,1,1,0,0,1.0,0.6,False,,False
M005837,1,0,0,1,-1.0,0.4,False,,False
M011191,1,0,1,0,0.0,0.5,False,,False
M007610,1,0,1,0,0.0,0.5,False,,False
M010350,1,0,0,1,-1.0,0.4,False,,False
M007695,1,1,0,0,1.0,0.6,False,,False
M061321,2,0,2,0,0.0,0.5,False,,False
M047228,1,0,0,1,-1.0,0.4,False,,False
M027013,1,0,0,1,-1.0,0.4,False,,False
M094358,2,2,0,0,1.0,0.7,False,,False
M042671,1,0,1,0,0.0,0.5,False,,False
M046179,1,0,1,0,0.0,0.5,False,,False
M072113,1,1,0,0,1.0,0.6,False,,False
M043041,1,1,0,0,1.0,0.6,False,,False
M053763,1,0,0,1,-1.0,0.4,False,,False
M095485,1,0,1,0,0.0,0.5,False,,False
M039557,1,0,1,0,0.0,0.5,False,,False
M004339,1,0,0,1,-1.0,0.4,False,,False
M093914,1,1,0,0,1.0,0.6,False,,False
M051139,1,1,0,0,1.0,0.6,False,,False
M007521,1,1,0,0,1.0,0.6,False,,False
M049880,1,1,0,0,1.0,0.6,False,,False
M006212,1,1,0,0,1.0,0.6,False,,False
M005455,1,0,1,0,0.0,0.5,False,,False
M068847,1,0,0,1,-1.0,0.4,False,,False
M068236,1,0,1,0,0.0,0.5,False,,False
M013504,1,0,1,0,0.0,0.5,False,,False
M095303,1,0,1,0,0.0,0.5,False,,False
M059717,1,1,0,0,1.0,0.6,False,,False
M004859,1,0,0,1,-1.0,0.4,False,,False
M015547,1,0,0,1,-1.0,0.4,False,,False
M024065,1,1,0,0,1.0,0.6,False,,False
M025396,2,0,2,0,0.0,0.5,False,,False
M005051,1,1,0,0,1.0,0.6,False,,False
M007515,1,0,1,0,0.0,0.5,False,,False
M010162,1,0,0,1,-1.0,0.4,False,,False
M006559,1,1,0,0,1.0,0.6,False,,False
M017837,1,0,0,1,-1.0,0.4,False,,False
M049090,1,1,0,0,1.0,0.6,False,,False
M001941,1,1,0,0,1.0,0.6,False,,False
M032181,1,1,0,0,1.0,0.6,False,,False
M075305,1,0,1,0,0.0,0.5,False,,False
M014675,1,0,1,0,0.0,0.5,False,,False
M009790,1,1,0,0,1.0,0.6,False,,False
M019491,1,0,1,0,0.0,0.5,False,,False
M038386,1,1,0,0,1.0,0.6,False,,False
M053400,1,1,0,0,1.0,0.6,False,,False
M047497,1,1,0,0,1.0,0.6,False,,False
M027612,1,0,1,0,0.0,0.5,False,,False
M055427,1,0,1,0,0.0,0.5,False,,False
M044584,1,0,1,0,0.0,0.5,False,,False
M042159,1,0,1,0,0.0,0.5,False,,False
M058435,1,1,0,0,1.0,0.6,False,,False
M028695,1,1,0,0,1.0,0.6,False,,False
M010608,1,0,0,1,-1.0,0.4,False,,False
M023016,1,0,0,1,-1.0,0.4,False,,False
M002180,1,1,0,0,1.0,0.6,False,,False
M028963,1,1,0,0,1.0,0.6,False,,False
M032784,1,1,0,0,1.0,0.6,False,,False
M028347,1,0,0,1,-1.0,0.4,False,,False
M036581,1,1,0,0,1.0,0.6,False,,False
M024386,1,1,0,0,1.0,0.6,False,,False
M028045,1,1,0,0,1.0,0.6,False,,False
M027016,1,0,1,0,0.0,0.5,False,,False
M073218,1,1,0,0,1.0,0.6,False,,False
M088798,1,0,0,1,-1.0,0.4,False,,False
M086287,1,0,1,0,0.0,0.5,False,,False
M079657,1,1,0,0,1.0,0.6,False,,False
M091004,1,1,0,0,1.0,0.6,False,,False
M010525,1,0,1,0,0.0,0.5,False,,False
M074963,1,0,1,0,0.0,0.5,False,,False
M089929,1,1,0,0,1.0,0.6,False,,False
M098869,1,1,0,0,1.0,0.6,False,,False
M085596,1,0,1,0,0.0,0.5,False,,False
M068290,1,1,0,0,1.0,0.6,False,,False
M012532,1,0,0,1,-1.0,0.4,False,,False
M037170,1,1,0,0,1.0,0.6,False,,False
M068666,1,0,1,0,0.0,0.5,False,,False
M081219,1,1,0,0,1.0,0.6,False,,False
M089499,1,0,1,0,0.0,0.5,False,,False
M033993,1,1,0,0,1.0,0.6,False,,False
M010088,1,1,0,0,1.0,0.6,False,,False
M033497,1,0,1,0,0.0,0.5,False,,False
M037661,1,1,0,0,1.0,0.6,False,,False
M044859,1,1,0,0,1.0,0.6,False,,False
M004133,1,0,1,0,0.0,0.5,False,,False
M049576,1,1,0,0,1.0,0.6,False,,False
M038642,1,1,0,0,1.0,0.6,False,,False
M015141,1,1,0,0,1.0,0.6,False,,False
M014255,1,1,0,0,1.0,0.6,False,,False
M027752,1,1,0,0,1.0,0.6,False,,False
M032729,1,1,0,0,1.0,0.6,False,,False
M031343,1,1,0,0,1.0,0.6,False,,False
M033049,1,1,0,0,1.0,0.6,False,,False
M028066,1,1,0,0,1.0,0.6,False,,False
M034181,1,1,0,0,1.0,0.6,False,,False
M028859,1,1,0,0,1.0,0.6,False,,False
M027450,1,1,0,0,1.0,0.6,False,,False
M027934,1,1,0,0,1.0,0.6,False,,False
M051281,1,0,1,0,0.0,0.5,False,,False
M048400,1,0,1,0,0.0,0.5,False,,False
M052114,1,1,0,0,1.0,0.6,False,,False
M096096,1,1,0,0,1.0,0.6,False,,False
M080570,1,0,1,0,0.0,0.5,False,,False
M055392,1,0,1,0,0.0,0.5,False,,False
M057795,1,1,0,0,1.0,0.6,False,,False
M045228,1,0,1,0,0.0,0.5,False,,False
M033216,1,0,1,0,0.0,0.5,False,,False
M060381,1,0,1,0,0.0,0.5,False,,False
M057143,1,0,1,0,0.0,0.5,False,,False
M078276,1,1,0,0,1.0,0.6,False,,False
M067591,1,0,1,0,0.0,0.5,False,,False
M081774,1,0,0,1,-1.0,0.4,False,,False
M050094,1,1,0,0,1.0,0.6,False,,False
M057089,1,0,0,1,-1.0,0.4,False,,False
M030363,1,0,1,0,0.0,0.5,False,,False
M073105,1,0,1,0,0.0,0.5,False,,False
M002386,1,1,0,0,1.0,0.6,False,,False
M037261,1,0,1,0,0.0,0.5,False,,False
M001088,1,0,1,0,0.0,0.5,False,,False
M021148,1,1,0,0,1.0,0.6,False,,False
M065897,1,0,1,0,0.0,0.5,False,,False
M026573,1,1,0,0,1.0,0.6,False,,False
M056074,1,0,1,0,0.0,0.5,False,,False
M084288,1,1,0,0,1.0,0.6,False,,False
M059665,1,1,0,0,1.0,0.6,False,,False
M061459,1,1,0,0,1.0,0.6,False,,False
M054935,1,0,0,1,-1.0,0.4,False,,False
M038526,1,1,0,0,1.0,0.6,False,,False
M009330,1,1,0,0,1.0,0.6,False,,False
M067042,1,1,0,0,1.0,0.6,False,,False
M032670,1,1,0,0,1.0,0.6,False,,False
M022721,1,1,0,0,1.0,0.6,False,,False
M009074,1,1,0,0,1.0,0.6,False,,False
M091508,1,0,1,0,0.0,0.5,False,,False
M042034,1,1,0,0,1.0,0.6,False,,False
M072815,1,0,1,0,0.0,0.5,False,,False
M100002,1,1,0,0,1.0,0.6,False,,False
M062368,1,1,0,0,1.0,0.6,False,,False
M043744,1,0,1,0,0.0,0.5,False,,False
M019876,1,1,0,0,1.0,0.6,False,,False
M003721,1,1,0,0,1.0,0.6,False,,False
M093602,1,1,0,0,1.0,0.6,False,,False
M100673,1,1,0,0,1.0,0.6,False,,False
M038525,1,0,1,0,0.0,0.5,False,,False
M009860,1,0,1,0,0.0,0.5,False,,False
M019581,1,0,0,1,-1.0,0.4,False,,False
M079896,1,0,1,0,0.0,0.5,False,,False
M064643,1,1,0,0,1.0,0.6,False,,False
M024318,1,0,1,0,0.0,0.5,False,,False
M093105,1,1,0,0,1.0,0.6,False,,False
M020601,1,0,1,0,0.0,0.5,False,,False
M011064,1,0,1,0,0.0,0.5,False,,False
M044159,1,1,0,0,1.0,0.6,False,,False
M018606,1,0,1,0,0.0,0.5,False,,False
M015758,1,0,1,0,0.0,0.5,False,,False
M079305,1,1,0,0,1.0,0.6,False,,False
M054610,1,1,0,0,1.0,0.6,False,,False
M034657,1,1,0,0,1.0,0.6,False,,False
M009992,1,0,1,0,0.0,0.5,False,,False
M008601,1,1,0,0,1.0,0.6,False,,False
M018209,1,1,0,0,1.0,0.6,False,,False
M058219,1,1,0,0,1.0,0.6,False,,False
M013745,1,1,0,0,1.0,0.6,False,,False
M041785,1,1,0,0,1.0,0.6,False,,False
M009383,1,0,1,0,0.0,0.5,False,,False
M046347,1,0,1,0,0.0,0.5,False,,False
M086243,1,1,0,0,1.0,0.6,False,,False
M041781,1,0,1,0,0.0,0.5,False,,False
M055678,1,0,0,1,-1.0,0.4,False,,False
M047273,1,0,1,0,0.0,0.5,False,,False
M092850,1,0,1,0,0.0,0.5,False,,False
M096662,1,0,1,0,0.0,0.5,False,,False
M083659,1,0,1,0,0.0,0.5,False,,False
M086930,1,1,0,0,1.0,0.6,False,,False
M034819,1,1,0,0,1.0,0.6,False,,False
M030342,1,1,0,0,1.0,0.6,False,,False
M017563,1,0,1,0,0.0,0.5,False,,False
M003289,1,0,1,0,0.0,0.5,False,,False
M052592,1,0,1,0,0.0,0.5,False,,False
M070666,1,0,1,0,0.0,0.5,False,,False
M091167,1,0,1,0,0.0,0.5,False,,False
M051963,1,0,1,0,0.0,0.5,False,,False
M054072,1,0,0,1,-1.0,0.4,False,,False
M011957,1,1,0,0,1.0,0.6,False,,False
M016351,1,1,0,0,1.0,0.6,False,,False
M033636,1,0,1,0,0.0,0.5,False,,False
M069233,2,0,2,0,0.0,0.5,False,,False
M069959,1,1,0,0,1.0,0.6,False,,False
M007552,1,1,0,0,1.0,0.6,False,,False
M017557,1,1,0,0,1.0,0.6,False,,False
M011949,1,1,0,0,1.0,0.6,False,,False
M018397,1,1,0,0,1.0,0.6,False,,False
M002104,1,1,0,0,1.0,0.6,False,,False
M004888,1,0,1,0,0.0,0.5,False,,False
M004036,1,0,0,1,-1.0,0.4,False,,False
M014334,1,0,1,0,0.0,0.5,False,,False
M001984,1,0,1,0,0.0,0.5,False,,False
M009959,1,0,1,0,0.0,0.5,False,,False
M099906,1,1,0,0,1.0,0.6,False,,False
M076932,1,1,0,0,1.0,0.6,False,,False
M088773,1,0,1,0,0.0,0.5,False,,False
M072123,1,1,0,0,1.0,0.6,False,,False
M080698,1,1,0,0,1.0,0.6,False,,False
M009545,1,0,1,0,0.0,0.5,False,,False
M006314,1,0,0,1,-1.0,0.4,False,,False
M065988,2,0,2,0,0.0,0.5,False,,False
M068846,1,1,0,0,1.0,0.6,False,,False
M057131,1,0,1,0,0.0,0.5,False,,False
M057272,1,1,0,0,1.0,0.6,False,,False
M062247,1,0,1,0,0.0,0.5,False,,False
M076765,1,1,0,0,1.0,0.6,False,,False
M040764,1,0,1,0,0.0,0.5,False,,False
M049837,1,1,0,0,1.0,0.6,False,,False
M062374,1,1,0,0,1.0,0.6,False,,False
M038583,1,1,0,0,1.0,0.6,False,,False
M055327,1,1,0,0,1.0,0.6,False,,False
M052020,1,0,1,0,0.0,0.5,False,,False
M004315,1,0,0,1,-1.0,0.4,False,,False
M013603,1,1,0,0,1.0,0.6,False,,False
M004238,1,1,0,0,1.0,0.6,False,,False
M057256,1,0,1,0,0.0,0.5,False,,False
M002134,1,1,0,0,1.0,0.6,False,,False
M036008,1,0,0,1,-1.0,0.4,False,,False
M022539,1,1,0,0,1.0,0.6,False,,False
M063225,1,0,0,1,-1.0,0.4,False,,False
M065384,1,0,1,0,0.0,0.5,False,,False
M014292,1,1,0,0,1.0,0.6,False,,False
M009006,1,1,0,0,1.0,0.6,False,,False
M061077,1,0,1,0,0.0,0.5,False,,False
M014949,1,1,0,0,1.0,0.6,False,,False
M056380,1,0,1,0,0.0,0.5,False,,False
M037262,1,0,1,0,0.0,0.5,False,,False
M003241,1,1,0,0,1.0,0.6,False,,False
M034912,1,0,1,0,0.0,0.5,False,,False
M010079,1,1,0,0,1.0,0.6,False,,False
M028864,1,1,0,0,1.0,0.6,False,,False
M023153,1,0,1,0,0.0,0.5,False,,False
M040276,1,1,0,0,1.0,0.6,False,,False
M042855,1,0,1,0,0.0,0.5,False,,False
M024024,1,1,0,0,1.0,0.6,False,,False
M066065,1,1,0,0,1.0,0.6,False,,False
M051934,1,1,0,0,1.0,0.6,False,,False
M047217,2,0,2,0,0.0,0.5,False,,False
M052882,2,2,0,0,1.0,0.7,False,,False
M059591,1,0,1,0,0.0,0.5,False,,False
M065080,2,0,2,0,0.0,0.5,False,,False
M031206,1,0,1,0,0.0,0.5,False,,False
M011830,1,0,1,0,0.0,0.5,False,,False
M003070,1,0,1,0,0.0,0.5,False,,False
M047625,1,1,0,0,1.0,0.6,False,,False
M048140,1,1,0,0,1.0,0.6,False,,False
M042749,1,1,0,0,1.0,0.6,False,,False
M042073,1,1,0,0,1.0,0.6,False,,False
M044029,1,1,0,0,1.0,0.6,False,,False
M058825,1,0,1,0,0.0,0.5,False,,False
M047525,1,0,1,0,0.0,0.5,False,,False
M068593,1,1,0,0,1.0,0.6,False,,False
M066114,1,0,0,1,-1.0,0.4,False,,False
M070179,1,1,0,0,1.0,0.6,False,,False
M078829,1,1,0,0,1.0,0.6,False,,False
M087624,1,1,0,0,1.0,0.6,False,,False
M048435,1,0,1,0,0.0,0.5,False,,False
M047222,1,0,1,0,0.0,0.5,False,,False
M072413,1,0,1,0,0.0,0.5,False,,False
M091482,1,1,0,0,1.0,0.6,False,,False
M034293,1,1,0,0,1.0,0.6,False,,False
M088722,1,1,0,0,1.0,0.6,False,,False
M019211,1,1,0,0,1.0,0.6,False,,False
M101133,1,1,0,0,1.0,0.6,False,,False
M027130,1,0,1,0,0.0,0.5,False,,False
M095297,1,1,0,0,1.0,0.6,False,,False
M064523,1,0,1,0,0.0,0.5,False,,False
M035949,1,1,0,0,1.0,0.6,False,,False
M050425,1,1,0,0,1.0,0.6,False,,False
M049229,1,1,0,0,1.0,0.6,False,,False
M049263,1,1,0,0,1.0,0.6,False,,False
M026482,1,1,0,0,1.0,0.6,False,,False
M097010,1,0,1,0,0.0,0.5,False,,False
M053970,1,0,1,0,0.0,0.5,False,,False
M095585,1,1,0,0,1.0,0.6,False,,False
M088780,1,0,0,1,-1.0,0.4,False,,False
M058202,1,0,1,0,0.0,0.5,False,,False
M009648,1,0,1,0,0.0,0.5,False,,False
M036346,1,1,0,0,1.0,0.6,False,,False
M032160,1,1,0,0,1.0,0.6,False,,False
M029183,1,1,0,0,1.0,0.6,False,,False
M042218,1,1,0,0,1.0,0.6,False,,False
M095738,1,1,0,0,1.0,0.6,False,,False
M067679,1,0,1,0,0.0,0.5,False,,False
M078823,1,1,0,0,1.0,0.6,False,,False
M089989,1,0,1,0,0.0,0.5,False,,False
M019503,1,1,0,0,1.0,0.6,False,,False
M052633,1,1,0,0,1.0,0.6,False,,False
M091537,1,0,1,0,0.0,0.5,False,,False
M014953,1,1,0,0,1.0,0.6,False,,False
M054245,1,0,1,0,0.0,0.5,False,,False
M092470,1,0,1,0,0.0,0.5,False,,False
M039967,1,1,0,0,1.0,0.6,False,,False
M017285,1,0,0,1,-1.0,0.4,False,,False
M033510,1,1,0,0,1.0,0.6,False,,False
M001239,1,1,0,0,1.0,0.6,False,,False
M002746,1,1,0,0,1.0,0.6,False,,False
M092494,1,1,0,0,1.0,0.6,False,,False
M056981,1,0,1,0,0.0,0.5,False,,False
M098495,1,1,0,0,1.0,0.6,False,,False
M101738,1,1,0,0,1.0,0.6,False,,False
M011805,1,1,0,0,1.0,0.6,False,,False
M070866,1,1,0,0,1.0,0.6,False,,False
M070402,1,0,1,0,0.0,0.5,False,,False
M073718,1,0,1,0,0.0,0.5,False,,False
M100729,1,1,0,0,1.0,0.6,False,,False
M003082,1,1,0,0,1.0,0.6,False,,False
M003483,1,0,1,0,0.0,0.5,False,,False
M055607,1,0,1,0,0.0,0.5,False,,False
M002775,1,1,0,0,1.0,0.6,False,,False
M013061,2,0,2,0,0.0,0.5,False,,False
M053709,1,0,1,0,0.0,0.5,False,,False
M049261,1,0,1,0,0.0,0.5,False,,False
M055596,1,1,0,0,1.0,0.6,False,,False
M058933,1,0,1,0,0.0,0.5,False,,False
M054137,1,0,0,1,-1.0,0.4,False,,False
M099915,1,1,0,0,1.0,0.6,False,,False
M058566,1,0,1,0,0.0,0.5,False,,False
M026953,1,1,0,0,1.0,0.6,False,,False
M047280,1,1,0,0,1.0,0.6,False,,False
M052052,2,0,2,0,0.0,0.5,False,,False
M046498,1,0,0,1,-1.0,0.4,False,,False
M062420,1,1,0,0,1.0,0.6,False,,False
M057162,1,0,1,0,0.0,0.5,False,,False
M057058,1,1,0,0,1.0,0.6,False,,False
M076607,1,1,0,0,1.0,0.6,False,,False
M096833,1,0,0,1,-1.0,0.4,False,,False
M046298,1,0,1,0,0.0,0.5,False,,False
M015364,1,1,0,0,1.0,0.6,False,,False
M001336,1,1,0,0,1.0,0.6,False,,False
M020924,1,1,0,0,1.0,0.6,False,,False
M009334,1,1,0,0,1.0,0.6,False,,False
M074296,2,2,0,0,1.0,0.7,False,,False
M070135,1,1,0,0,1.0,0.6,False,,False
M007896,2,0,2,0,0.0,0.5,False,,False
M025257,1,1,0,0,1.0,0.6,False,,False
M050430,1,1,0,0,1.0,0.6,False,,False
M052918,2,2,0,0,1.0,0.7,False,,False
M053079,2,0,2,0,0.0,0.5,False,,False
M016910,2,2,0,0,1.0,0.7,False,,False
M064042,2,0,2,0,0.0,0.5,False,,False
M054113,1,0,1,0,0.0,0.5,False,,False
M042374,1,0,1,0,0.0,0.5,False,,False
M099499,1,1,0,0,1.0,0.6,False,,False
M078639,1,0,1,0,0.0,0.5,False,,False
M085212,1,0,1,0,0.0,0.5,False,,False
M087057,1,1,0,0,1.0,0.6,False,,False
M099860,1,1,0,0,1.0,0.6,False,,False
M071039,1,0,1,0,0.0,0.5,False,,False
M067771,1,0,1,0,0.0,0.5,False,,False
M071046,1,0,1,0,0.0,0.5,False,,False
M096507,1,0,1,0,0.0,0.5,False,,False
M024517,1,0,0,1,-1.0,0.4,False,,False
M074343,1,1,0,0,1.0,0.6,False,,False
M090217,1,1,0,0,1.0,0.6,False,,False
M062923,1,0,1,0,0.0,0.5,False,,False
M094421,1,0,1,0,0.0,0.5,False,,False
M066946,1,0,1,0,0.0,0.5,False,,False
M085853,1,0,1,0,0.0,0.5,False,,False
M080815,1,0,1,0,0.0,0.5,False,,False
M048134,1,1,0,0,1.0,0.6,False,,False
M053741,1,1,0,0,1.0,0.6,False,,False
M047014,1,1,0,0,1.0,0.6,False,,False
M059586,1,0,1,0,0.0,0.5,False,,False
M035154,1,1,0,0,1.0,0.6,False,,False
M004825,1,1,0,0,1.0,0.6,False,,False
M012785,1,1,0,0,1.0,0.6,False,,False
M016785,1,0,1,0,0.0,0.5,False,,False
M019917,1,1,0,0,1.0,0.6,False,,False
M018452,1,1,0,0,1.0,0.6,False,,False
M003648,1,0,1,0,0.0,0.5,False,,False
M009444,1,0,1,0,0.0,0.5,False,,False
M038787,1,1,0,0,1.0,0.6,False,,False
M001516,1,0,0,1,-1.0,0.4,False,,False
M052552,1,0,1,0,0.0,0.5,False,,False
M042615,1,0,1,0,0.0,0.5,False,,False
M042425,1,0,1,0,0.0,0.5,False,,False
M016620,1,1,0,0,1.0,0.6,False,,False
M055618,1,0,0,1,-1.0,0.4,False,,False
M061008,1,1,0,0,1.0,0.6,False,,False
M002514,1,0,0,1,-1.0,0.4,False,,False
M027243,1,0,1,0,0.0,0.5,False,,False
M065083,1,1,0,0,1.0,0.6,False,,False
M069935,1,1,0,0,1.0,0.6,False,,False
M046393,1,0,1,0,0.0,0.5,False,,False
M094078,1,1,0,0,1.0,0.6,False,,False
M058421,1,1,0,0,1.0,0.6,False,,False
M045778,1,0,0,1,-1.0,0.4,False,,False
M068195,1,0,1,0,0.0,0.5,False,,False
M031783,1,1,0,0,1.0,0.6,False,,False
M015259,1,0,0,1,-1.0,0.4,False,,False
M021031,1,1,0,0,1.0,0.6,False,,False
M060119,1,0,1,0,0.0,0.5,False,,False
M047653,1,0,1,0,0.0,0.5,False,,False
M065236,1,0,1,0,0.0,0.5,False,,False
M100490,1,1,0,0,1.0,0.6,False,,False
M045639,1,0,1,0,0.0,0.5,False,,False
M061921,1,1,0,0,1.0,0.6,False,,False
M068816,1,1,0,0,1.0,0.6,False,,False
M084748,1,1,0,0,1.0,0.6,False,,False
M002010,1,0,0,1,-1.0,0.4,False,,False
M069051,1,0,1,0,0.0,0.5,False,,False
M063799,1,1,0,0,1.0,0.6,False,,False
M060709,1,0,1,0,0.0,0.5,False,,False
M066682,1,0,1,0,0.0,0.5,False,,False
M095577,1,1,0,0,1.0,0.6,False,,False
M043164,1,1,0,0,1.0,0.6,False,,False
M085953,1,1,0,0,1.0,0.6,False,,False
M095852,1,0,0,1,-1.0,0.4,False,,False
M098565,1,1,0,0,1.0,0.6,False,,False
M048937,1,0,0,1,-1.0,0.4,False,,False
M098765,1,1,0,0,1.0,0.6,False,,False
M025578,1,0,1,0,0.0,0.5,False,,False
M061127,1,1,0,0,1.0,0.6,False,,False
M037869,1,0,1,0,0.0,0.5,False,,False
M042813,1,1,0,0,1.0,0.6,False,,False
M072220,1,1,0,0,1.0,0.6,False,,False
M075744,1,1,0,0,1.0,0.6,False,,False
M060107,1,0,1,0,0.0,0.5,False,,False
M081579,1,1,0,0,1.0,0.6,False,,False
M060627,1,1,0,0,1.0,0.6,False,,False
M008034,1,0,1,0,0.0,0.5,False,,False
M019684,1,1,0,0,1.0,0.6,False,,False
M040934,1,0,1,0,0.0,0.5,False,,False
M047007,1,1,0,0,1.0,0.6,False,,False
M022184,1,1,0,0,1.0,0.6,False,,False
M074233,1,1,0,0,1.0,0.6,False,,False
M095077,1,1,0,0,1.0,0.6,False,,False
M075927,1,1,0,0,1.0,0.6,False,,False
M031267,1,1,0,0,1.0,0.6,False,,False
M031731,1,0,1,0,0.0,0.5,False,,False
M002138,1,1,0,0,1.0,0.6,False,,False
M056588,1,1,0,0,1.0,0.6,False,,False
M029594,1,0,0,1,-1.0,0.4,False,,False
M051543,1,1,0,0,1.0,0.6,False,,False
M079841,1,1,0,0,1.0,0.6,False,,False
M059458,1,0,1,0,0.0,0.5,False,,False
M053999,1,1,0,0,1.0,0.6,False,,False
M101698,1,0,1,0,0.0,0.5,False,,False
M096368,1,1,0,0,1.0,0.6,False,,False
M095291,1,1,0,0,1.0,0.6,False,,False
M076752,1,1,0,0,1.0,0.6,False,,False
M034345,1,0,1,0,0.0,0.5,False,,False
M009584,1,1,0,0,1.0,0.6,False,,False
M095717,1,0,0,1,-1.0,0.4,False,,False
M061140,1,0,0,1,-1.0,0.4,False,,False
M089872,1,0,0,1,-1.0,0.4,False,,False
M083390,1,0,1,0,0.0,0.5,False,,False
M091611,1,1,0,0,1.0,0.6,False,,False
M078299,1,0,1,0,0.0,0.5,False,,False
M092845,1,1,0,0,1.0,0.6,False,,False
M078490,1,0,0,1,-1.0,0.4,False,,False
M082304,1,1,0,0,1.0,0.6,False,,False
M082101,1,0,1,0,0.0,0.5,False,,False
M070266,1,0,1,0,0.0,0.5,False,,False
M055200,1,1,0,0,1.0,0.6,False,,False
M037177,1,0,1,0,0.0,0.5,False,,False
M037178,1,0,0,1,-1.0,0.4,False,,False
M066143,1,0,0,1,-1.0,0.4,False,,False
M036834,1,1,0,0,1.0,0.6,False,,False
M038649,1,0,1,0,0.0,0.5,False,,False
M010380,1,0,1,0,0.0,0.5,False,,False
M041229,1,0,1,0,0.0,0.5,False,,False
M017145,1,1,0,0,1.0,0.6,False,,False
M009035,1,0,0,1,-1.0,0.4,False,,False
M015243,1,0,1,0,0.0,0.5,False,,False
M083723,1,0,1,0,0.0,0.5,False,,False
M056780,1,1,0,0,1.0,0.6,False,,False
M099387,1,1,0,0,1.0,0.6,False,,False
M069792,1,0,0,1,-1.0,0.4,False,,False
M029454,1,1,0,0,1.0,0.6,False,,False
M044224,1,0,1,0,0.0,0.5,False,,False
M004526,1,0,1,0,0.0,0.5,False,,False
M012613,1,1,0,0,1.0,0.6,False,,False
M039874,1,1,0,0,1.0,0.6,False,,False
M057566,1,1,0,0,1.0,0.6,False,,False
M088244,1,1,0,0,1.0,0.6,False,,False
M022866,1,0,1,0,0.0,0.5,False,,False
M062896,1,1,0,0,1.0,0.6,False,,False
M058340,1,1,0,0,1.0,0.6,False,,False
M085038,1,1,0,0,1.0,0.6,False,,False
M050226,1,1,0,0,1.0,0.6,False,,False
M004761,1,0,0,1,-1.0,0.4,False,,False
M079467,1,0,1,0,0.0,0.5,False,,False
M047184,1,0,1,0,0.0,0.5,False,,False
M044965,2,2,0,0,1.0,0.7,False,,False
M049876,2,0,2,0,0.0,0.5,False,,False
M082632,1,0,1,0,0.0,0.5,False,,False
M082173,1,1,0,0,1.0,0.6,False,,False
M099823,1,0,0,1,-1.0,0.4,False,,False
M063180,1,0,1,0,0.0,0.5,False,,False
M024181,1,0,1,0,0.0,0.5,False,,False
M007951,1,0,1,0,0.0,0.5,False,,False
M048637,1,0,0,1,-1.0,0.4,False,,False
M047436,1,1,0,0,1.0,0.6,False,,False
M074092,1,1,0,0,1.0,0.6,False,,False
M066104,1,0,1,0,0.0,0.5,False,,False
M086734,1,0,0,1,-1.0,0.4,False,,False
M061954,1,0,1,0,0.0,0.5,False,,False
M022438,1,1,0,0,1.0,0.6,False,,False
M028880,1,0,1,0,0.0,0.5,False,,False
M041677,1,1,0,0,1.0,0.6,False,,False
M057142,1,0,1,0,0.0,0.5,False,,False
M012355,1,1,0,0,1.0,0.6,False,,False
M047881,1,0,1,0,0.0,0.5,False,,False
M068294,1,1,0,0,1.0,0.6,False,,False
M067807,1,1,0,0,1.0,0.6,False,,False
M087067,1,0,1,0,0.0,0.5,False,,False
